,Unnamed: 0,h_t,d_t,cloud,ISCCP,h_t_next,d_t_next,cloud_next,ISCCP_next,dh,dd,bincenter_h,bincenter_d
826877,826877,12135.446317761263,2.050095231597477,cloud,7.0,11684.005568047964,1.837247068438857,cloud,7.0,-451.44074971329974,-0.21284816315861987,12000.0,2
829318,829318,11854.950027010893,1.91339658717655,cloud,7.0,12230.604479426687,2.338854527157837,cloud,7.0,375.65445241579437,0.425457939981287,12000.0,2
829760,829760,12075.339500530556,1.8980759590062373,cloud,7.0,10978.892635109873,1.6621182258820493,cloud,7.0,-1096.446865420683,-0.235957733124188,12000.0,2
831298,831298,11906.26676067363,2.094036886459896,cloud,7.0,11836.31440893888,1.375820462109662,cloud,7.0,-69.95235173474975,-0.7182164243502343,12000.0,2
831300,831300,11880.740110229708,1.8842542993263591,cloud,7.0,11740.59081657414,1.702638960864244,cloud,7.0,-140.14929365556782,-0.18161533846211508,12000.0,2
831303,831303,12103.95543386911,1.9167768900260684,cloud,7.0,11336.21640147807,1.103159720298989,cloud,4.0,-767.7390323910404,-0.8136171697270795,12000.0,2
832170,832170,11979.49602951138,1.9842081486906964,cloud,7.0,12087.596834104415,2.4577291621701427,cloud,7.0,108.10080459303572,0.4735210134794463,12000.0,2
834141,834141,12123.9633927972,1.9616888769640768,cloud,7.0,9107.859308896424,2.1313304191183846,cloud,7.0,-3016.1040839007765,0.16964154215430782,12000.0,2
835068,835068,11883.057712325695,2.0037247702080068,cloud,7.0,12513.73203321037,1.959452082867357,cloud,7.0,630.6743208846747,-0.04427268734064982,12000.0,2
836462,836462,11906.696104786592,2.100309977498621,cloud,7.0,9850.643071054754,2.467272085019188,cloud,7.0,-2056.053033731838,0.3669621075205671,12000.0,2
836586,836586,12003.833206174286,2.1491841794127065,cloud,7.0,11563.585004873546,1.652863531492245,cloud,7.0,-440.2482013007393,-0.4963206479204614,12000.0,2
838272,838272,12047.265125480902,2.038982729711432,cloud,7.0,12132.252610716909,2.054882926107033,cloud,7.0,84.98748523600625,0.01590019639560092,12000.0,2
838273,838273,12132.252610716909,2.054882926107033,cloud,7.0,12227.604186952436,0.9875893362655236,cloud,4.0,95.35157623552732,-1.0672935898415092,12000.0,2
838424,838424,11952.790356774747,1.967224538974199,cloud,7.0,11616.598375835903,2.171759715039616,cloud,7.0,-336.1919809388437,0.20453517606541727,12000.0,2
839367,839367,12127.559820915958,1.8924187026979649,cloud,7.0,12432.520444290552,1.7435191991740746,cloud,7.0,304.96062337459443,-0.14889950352389025,12000.0,2
839669,839669,11999.489254854412,2.006866054863775,cloud,7.0,4178.681449495164,1.3470158516165944,cloud,6.0,-7820.807805359248,-0.6598502032471805,12000.0,2
840725,840725,12097.069558115569,1.8787669870634292,cloud,7.0,10251.070303920282,2.576195884644293,cloud,7.0,-1845.999254195287,0.697428897580864,12000.0,2
841125,841125,12140.265456010524,1.8992471427465656,cloud,7.0,12628.115420840217,1.9464541572816887,cloud,7.0,487.8499648296929,0.047207014535123104,12000.0,2
841520,841520,12003.994908229455,1.890631466693841,cloud,7.0,11045.73349188335,2.41050991483215,cloud,7.0,-958.2614163461058,0.5198784481383087,12000.0,2
841610,841610,11889.417242171416,2.0708902899605945,cloud,7.0,11524.082988171136,2.020927823935395,cloud,7.0,-365.33425400027954,-0.0499624660251996,12000.0,2
842464,842464,11895.417691911998,1.853156393784652,cloud,7.0,11606.197342043866,1.4892147509255025,cloud,7.0,-289.22034986813196,-0.36394164285914954,12000.0,2
843379,843379,11922.062560056927,1.895308374624954,cloud,7.0,12259.477856812346,2.1111601546446983,cloud,7.0,337.41529675541824,0.21585178001974437,12000.0,2
843381,843381,12134.33208498486,2.0987695702839977,cloud,7.0,12446.498493435418,1.326416687978051,cloud,7.0,312.16640845055736,-0.7723528823059467,12000.0,2
843439,843439,12004.692435455612,1.9615935938530284,cloud,7.0,11041.296031976124,1.419573133183872,cloud,7.0,-963.3964034794881,-0.5420204606691565,12000.0,2
844687,844687,11926.555911160627,2.1354620517685,cloud,7.0,8457.864414335063,2.3336540434590693,cloud,7.0,-3468.691496825564,0.19819199169056922,12000.0,2
845352,845352,11880.66729990632,1.9963808011842172,cloud,7.0,12451.46836760514,1.2171183982712783,cloud,4.0,570.8010676988215,-0.7792624029129389,12000.0,2
846286,846286,12045.994934251676,1.953703029931312,cloud,7.0,12010.714727777817,1.785918682463382,cloud,7.0,-35.280206473858925,-0.16778434746793014,12000.0,2
846874,846874,11882.45557793637,2.0581899358873774,cloud,7.0,12033.94227817773,1.681270714782389,cloud,7.0,151.48670024135936,-0.3769192211049883,12000.0,2
848006,848006,11937.852089983116,2.055911175769961,cloud,7.0,12194.268504312176,1.749548818833767,cloud,7.0,256.41641432906,-0.30636235693619396,12000.0,2
849315,849315,11993.918283983665,1.910308030977492,cloud,7.0,12497.72588210006,1.3490203555001243,cloud,7.0,503.80759811639473,-0.5612876754773677,12000.0,2
852086,852086,12045.15789915887,1.905394745395444,cloud,7.0,13087.084001309066,3.875612550095725,cloud,10.0,1041.9261021501952,1.9702178047002807,12000.0,2
853009,853009,11861.197683186458,1.869982561470628,cloud,7.0,12069.5064428054,0.9135779150803504,cloud,4.0,208.30875961894162,-0.9564046463902777,12000.0,2
853360,853360,11878.353966727102,2.045674993614554,cloud,7.0,12299.42973458176,2.2878608248928547,cloud,7.0,421.0757678546579,0.2421858312783005,12000.0,2
853711,853711,12063.938028047773,2.046370514287593,cloud,7.0,12686.915251690065,1.704607313688128,cloud,7.0,622.9772236422923,-0.3417632005994651,12000.0,2
854831,854831,12040.781099871156,1.965844456583406,cloud,7.0,11740.322166123984,2.370418639691945,cloud,7.0,-300.4589337471716,0.4045741831085392,12000.0,2
855424,855424,11914.062173976572,2.0886763950706237,cloud,7.0,10749.686711406664,1.2477346582982531,cloud,4.0,-1164.3754625699075,-0.8409417367723706,12000.0,2
855628,855628,11876.891970476578,2.003624198091157,cloud,7.0,12031.643112727415,2.1192319875753185,cloud,7.0,154.7511422508378,0.1156077894841614,12000.0,2
855629,855629,12031.643112727415,2.1192319875753185,cloud,7.0,6803.651400408366,1.4093877545917404,cloud,6.0,-5227.99171231905,-0.7098442329835781,12000.0,2
855728,855728,11914.2733260616,1.99202500863144,cloud,7.0,11470.784572947,3.4513203352240724,cloud,10.0,-443.4887531146014,1.4592953265926325,12000.0,2
856059,856059,11862.65879205813,1.967882141293947,cloud,7.0,11846.42767697348,1.801915403695102,cloud,7.0,-16.23111508464899,-0.16596673759884495,12000.0,2
856407,856407,11980.373947064754,2.0961444889736978,cloud,7.0,12344.285614835144,2.0287774044757025,cloud,7.0,363.9116677703896,-0.06736708449799522,12000.0,2
856643,856643,12050.272738210051,2.1072590419862705,cloud,7.0,11457.38899634481,2.479790668994715,cloud,7.0,-592.883741865242,0.37253162700844467,12000.0,2
857413,857413,12110.140480598937,2.138885568577764,cloud,7.0,11760.150316514264,2.410399864618867,cloud,7.0,-349.99016408467287,0.271514296041103,12000.0,2
857684,857684,11854.743602461303,2.025213093720328,cloud,7.0,11185.33665717942,1.368237169316636,cloud,7.0,-669.406945281884,-0.6569759244036919,12000.0,2
857845,857845,11968.862909067642,1.924016544545116,cloud,7.0,11963.342383141371,2.0389401783577914,cloud,7.0,-5.520525926271148,0.11492363381267534,12000.0,2
857846,857846,11963.342383141371,2.0389401783577914,cloud,7.0,11170.036640016608,2.48965107336935,cloud,7.0,-793.3057431247635,0.4507108950115586,12000.0,2
858030,858030,11956.39882210846,2.069451707267237,cloud,7.0,5711.800797881428,1.021040821295148,cloud,3.0,-6244.5980242270325,-1.048410885972089,12000.0,2
859238,859238,12100.506470382898,2.1227281421458386,cloud,7.0,12215.435908413416,0.960285792230709,cloud,4.0,114.92943803051821,-1.1624423499151297,12000.0,2
859506,859506,11890.511563206055,1.9092629187897696,cloud,7.0,11743.918676614016,1.871222438905712,cloud,7.0,-146.59288659203958,-0.038040479884057676,12000.0,2
861209,861209,11992.88634129886,1.979492271244492,cloud,7.0,12133.160167040694,2.367603763224692,cloud,7.0,140.27382574183503,0.3881114919801998,12000.0,2
861580,861580,12046.69993371039,1.946292978678949,cloud,7.0,12583.304616651456,2.683158577253507,cloud,7.0,536.6046829410661,0.736865598574558,12000.0,2
861636,861636,11929.025823760672,2.077848938511357,cloud,7.0,11439.455358739198,1.1791178604352035,cloud,4.0,-489.57046502147386,-0.8987310780761535,12000.0,2
862889,862889,11985.450065866124,2.016217991342889,cloud,7.0,12499.802588326434,2.1635186151407706,cloud,7.0,514.3525224603109,0.14730062379788178,12000.0,2
863374,863374,11898.21849478074,1.914423535889448,cloud,7.0,12015.937825309053,2.673075355541493,cloud,7.0,117.71933052831264,0.7586518196520451,12000.0,2
863378,863378,12135.198094837851,1.8982252703187543,cloud,7.0,11733.21678592253,2.224748127132133,cloud,7.0,-401.9813089153213,0.3265228568133789,12000.0,2
863395,863395,11980.165765613456,2.1249103126891957,cloud,7.0,11609.350700195884,2.3794455084634016,cloud,7.0,-370.81506541757153,0.2545351957742059,12000.0,2
864361,864361,12123.038292730484,1.9268962194260355,cloud,7.0,11958.774896496288,1.7388413501542346,cloud,7.0,-164.26339623419517,-0.18805486927180093,12000.0,2
865099,865099,12066.33650719972,1.966091706526168,cloud,7.0,10830.743685059007,2.163843584637947,cloud,7.0,-1235.592822140712,0.19775187811177886,12000.0,2
866297,866297,12010.27605293468,2.062573070480706,cloud,7.0,12283.010969223216,1.520619904120139,cloud,7.0,272.7349162885366,-0.5419531663605672,12000.0,2
867415,867415,12138.456737244642,2.018760863939204,cloud,7.0,11998.969348924908,2.712527188429885,cloud,7.0,-139.48738831973424,0.6937663244906811,12000.0,2
869688,869688,12045.17825167015,2.0390362255278,cloud,7.0,12339.302589571287,1.7723505011130047,cloud,7.0,294.12433790113755,-0.2666857244147951,12000.0,2
870394,870394,11932.307977659784,2.13836039494782,cloud,7.0,12060.61144864532,2.4015515864898145,cloud,7.0,128.30347098553648,0.26319119154199466,12000.0,2
870807,870807,11977.430940352197,2.03757547820272,cloud,7.0,12187.325988913535,1.6350786410154956,cloud,7.0,209.89504856133863,-0.4024968371872244,12000.0,2
873300,873300,12004.683480158974,1.8762614364062256,cloud,7.0,11558.419542095746,2.908316649587132,cloud,7.0,-446.2639380632281,1.0320552131809066,12000.0,2
873537,873537,12051.891096893236,1.8768961942608315,cloud,7.0,11238.999860872274,1.98539552060462,cloud,7.0,-812.8912360209615,0.10849932634378856,12000.0,2
873960,873960,12077.970846460988,2.090274315502185,cloud,7.0,12343.276818366205,2.148983133902176,cloud,7.0,265.3059719052162,0.05870881839999109,12000.0,2
874234,874234,12136.333373058673,2.000878793084318,cloud,7.0,11579.670495390948,1.5154331049384544,cloud,7.0,-556.6628776677244,-0.48544568814586353,12000.0,2
875759,875759,11892.337835689676,1.9038877206550435,cloud,7.0,7710.2263401835535,2.129677762985598,cloud,6.0,-4182.111495506122,0.22579004233055433,12000.0,2
876730,876730,11868.071351708557,1.996687381398351,cloud,7.0,11644.809326058856,1.320568186263228,cloud,7.0,-223.26202564970117,-0.6761191951351231,12000.0,2
878753,878753,12119.64463323642,1.927721444481652,cloud,7.0,12180.535034359593,1.497879655301205,cloud,7.0,60.89040112317343,-0.4298417891804469,12000.0,2
878911,878911,12069.90323042161,1.9998592095196288,cloud,7.0,12643.031500471385,1.5532607892367454,cloud,7.0,573.1282700497741,-0.44659842028288343,12000.0,2
878913,878913,12115.964804939198,1.8734535977026625,cloud,7.0,12193.370337196253,1.9889955441136908,cloud,7.0,77.4055322570548,0.11554194641102833,12000.0,2
880165,880165,12077.20811420858,1.9811205296331844,cloud,7.0,12033.174403479816,1.4963204198287032,cloud,7.0,-44.03371072876507,-0.4848001098044812,12000.0,2
880167,880167,11994.725619095234,1.89029612028088,cloud,7.0,11709.609583149764,1.574720647235032,cloud,7.0,-285.1160359454698,-0.315575473045848,12000.0,2
880171,880171,11960.50099094162,1.985876609183344,cloud,7.0,12619.385028762812,1.9541243821882173,cloud,7.0,658.8840378211917,-0.0317522269951267,12000.0,2
880778,880778,11921.070092973148,1.9259179264980144,cloud,7.0,12096.397359714783,2.7971127188208698,cloud,7.0,175.32726674163496,0.8711947923228553,12000.0,2
881303,881303,11974.406232932097,2.1235883089042784,cloud,7.0,11733.73855109582,2.2705557518194124,cloud,7.0,-240.66768183627755,0.14696744291513397,12000.0,2
881398,881398,12032.611456425904,2.122487951678786,cloud,7.0,12005.73543940772,3.8386482565134328,cloud,10.0,-26.87601701818494,1.7161603048346468,12000.0,2
882419,882419,11887.530754736785,1.9333226199575284,cloud,7.0,4456.159749684305,1.3921214628334997,cloud,6.0,-7431.37100505248,-0.5412011571240287,12000.0,2
883114,883114,11968.627170913302,1.962543232921234,cloud,7.0,11206.676055782156,2.161502218001768,cloud,7.0,-761.9511151311453,0.19895898508053378,12000.0,2
883594,883594,12016.21005280888,1.8801291450474944,cloud,7.0,11366.898938584338,2.2735478751577927,cloud,7.0,-649.3111142245416,0.39341873011029826,12000.0,2
883866,883866,11918.869212357817,2.13300174792013,cloud,7.0,11226.550334847429,1.5372790829580198,cloud,7.0,-692.3188775103881,-0.5957226649621101,12000.0,2
884669,884669,12096.65561152099,1.892795059083013,cloud,7.0,12026.4170219508,2.867216244849353,cloud,7.0,-70.23858957019002,0.9744211857663398,12000.0,2
884864,884864,11957.3081070166,1.9197544362162224,cloud,7.0,12591.63815264666,2.041146199450266,cloud,7.0,634.3300456300585,0.12139176323404355,12000.0,2
886448,886448,11853.896646872903,1.925885508716526,cloud,7.0,11176.638882247298,2.192234161964267,cloud,7.0,-677.257764625605,0.2663486532477408,12000.0,2
886756,886756,12062.055605178432,1.997594778608947,cloud,7.0,2958.150106404792,2.2994979674893776,cloud,6.0,-9103.90549877364,0.30190318888043066,12000.0,2
886885,886885,12003.975401979334,1.9034528753151587,cloud,7.0,11877.3046086615,2.0937929132973205,cloud,7.0,-126.67079331783498,0.1903400379821618,12000.0,2
886886,886886,11877.3046086615,2.0937929132973205,cloud,7.0,12304.727680897877,2.0372687888839254,cloud,7.0,427.42307223637727,-0.05652412441339516,12000.0,2
886888,886888,12125.704579883364,2.103478309492562,cloud,7.0,10907.79449903996,1.2692959764512524,cloud,4.0,-1217.910080843405,-0.8341823330413098,12000.0,2
886962,886962,12136.245009979048,1.8934676499270808,cloud,7.0,12630.241479952914,1.088852052910945,cloud,4.0,493.9964699738666,-0.8046155970161359,12000.0,2
887316,887316,11921.74192843867,2.0370613271976645,cloud,7.0,10990.721130150032,1.8812699385734688,cloud,7.0,-931.0207982886386,-0.15579138862419573,12000.0,2
887487,887487,11870.273141826465,2.1207209886659903,cloud,7.0,11820.755220423098,2.1700680237313152,cloud,7.0,-49.51792140336693,0.049347035065324896,12000.0,2
888163,888163,12148.010779396269,1.9275235540543572,cloud,7.0,12188.428907733663,1.3543951870630462,cloud,7.0,40.41812833739459,-0.573128366991311,12000.0,2
889346,889346,12137.448837967591,2.114253900642104,cloud,7.0,12533.944270716189,1.4653312617280598,cloud,7.0,396.4954327485975,-0.6489226389140443,12000.0,2
889675,889675,12027.679906117091,1.9943254570264293,cloud,7.0,12244.505515658033,1.679719677648078,cloud,7.0,216.8256095409415,-0.3146057793783512,12000.0,2
890739,890739,12035.263196560085,2.100307950212687,cloud,7.0,8464.484485142968,1.0669504026825425,cloud,4.0,-3570.778711417117,-1.0333575475301446,12000.0,2
892220,892220,12136.039629581232,2.06127105612196,cloud,7.0,10636.205543886925,1.771871873106457,cloud,7.0,-1499.8340856943069,-0.28939918301550294,12000.0,2
892727,892727,12080.436935920818,2.009062676707562,cloud,7.0,11624.532442067157,2.176337415008759,cloud,7.0,-455.9044938536608,0.167274738301197,12000.0,2
892963,892963,11891.760704516397,2.0719659166373776,cloud,7.0,11997.170313286222,1.772579133630508,cloud,7.0,105.40960876982535,-0.2993867830068697,12000.0,2
893257,893257,12002.887597349358,1.8978337495433613,cloud,7.0,2674.2279627476305,1.6683262548592734,cloud,6.0,-9328.659634601727,-0.22950749468408782,12000.0,2
896042,896042,11901.400225148784,2.099529189204808,cloud,7.0,12159.405573035638,2.58530415543453,cloud,7.0,258.005347886854,0.48577496622972216,12000.0,2
896140,896140,12057.85998548885,1.9181689553277037,cloud,7.0,11796.2354441335,1.636563105555198,cloud,7.0,-261.62454135535154,-0.2816058497725058,12000.0,2
896226,896226,11892.003469284513,1.8579005369435224,cloud,7.0,11847.830243168602,0.7783445616795187,cloud,4.0,-44.17322611591044,-1.0795559752640038,12000.0,2
896478,896478,12115.423128136994,1.922932913493884,cloud,7.0,11881.94452273622,1.790022545300887,cloud,7.0,-233.47860540077454,-0.13291036819299706,12000.0,2
896695,896695,12014.275101746343,1.94225410056474,cloud,7.0,11963.762628069402,3.041587877421094,cloud,7.0,-50.51247367694123,1.0993337768563538,12000.0,2
897065,897065,12115.198637728368,1.971543544936023,cloud,7.0,12404.624226701915,1.5815216469326911,cloud,7.0,289.42558897354684,-0.39002189800333187,12000.0,2
897206,897206,11906.825956671157,1.874954273777392,cloud,7.0,11750.133024089044,1.4189465283472928,cloud,7.0,-156.69293258211292,-0.45600774543009925,12000.0,2
897253,897253,11854.234291904371,2.0542019521924417,cloud,7.0,12229.07872094995,1.3333136670680394,cloud,7.0,374.8444290455791,-0.7208882851244023,12000.0,2
897422,897422,11934.820232298734,1.8956131430679155,cloud,7.0,12100.55433715083,2.4634524626675667,cloud,7.0,165.7341048520957,0.5678393195996512,12000.0,2
897426,897426,11973.88606987251,1.9824385039261443,cloud,7.0,11660.029549956476,2.2845456068085044,cloud,7.0,-313.856519916033,0.3021071028823601,12000.0,2
897562,897562,11955.685346359269,1.9388780734702504,cloud,7.0,12660.140095685085,2.291543118157505,cloud,7.0,704.454749325816,0.35266504468725457,12000.0,2
898182,898182,12073.403793666565,1.9763054420404524,cloud,7.0,11165.481897026806,1.6273600273578983,cloud,7.0,-907.9218966397584,-0.34894541468255413,12000.0,2
898289,898289,11907.269918486523,2.001052124032716,cloud,7.0,12074.67471608207,1.6340675999158132,cloud,7.0,167.40479759554728,-0.36698452411690297,12000.0,2
898395,898395,11863.891202574508,1.9794342089703296,cloud,7.0,12616.217658375805,1.3227337829142236,cloud,7.0,752.3264558012961,-0.656700426056106,12000.0,2
898505,898505,12038.226147157488,1.895791496746965,cloud,7.0,11380.52741495962,2.92882559788648,cloud,7.0,-657.6987321978668,1.0330341011395152,12000.0,2
900029,900029,12045.354276266831,1.9120325654345764,cloud,7.0,11199.481227984334,2.024714471924353,cloud,7.0,-845.8730482824976,0.11268190648977638,12000.0,2
901263,901263,12091.471979529606,1.9624144360339968,cloud,7.0,12267.884042108291,1.552899659606286,cloud,7.0,176.41206257868544,-0.4095147764277107,12000.0,2
902113,902113,11990.343553970028,1.9626723283913323,cloud,7.0,11887.820736698222,1.201174829649223,cloud,4.0,-102.52281727180525,-0.7614974987421093,12000.0,2
902116,902116,12092.866974196446,1.9846118344604755,cloud,7.0,12048.708235385531,2.5075127486112256,cloud,7.0,-44.158738810914656,0.5229009141507501,12000.0,2
902722,902722,11972.377354145874,2.0849490828038078,cloud,7.0,11758.61645662758,1.54926654418902,cloud,7.0,-213.76089751829386,-0.5356825386147877,12000.0,2
902884,902884,11985.187165537647,2.102271879661507,cloud,7.0,8351.591981633,0.3709996154293873,cloud,4.0,-3633.5951839046465,-1.7312722642321199,12000.0,2
903360,903360,11956.746828640476,2.045865641563972,cloud,7.0,10852.69203755061,1.3702390707792982,cloud,7.0,-1104.0547910898658,-0.675626570784674,12000.0,2
903550,903550,11895.768741095362,1.9660321342446048,cloud,7.0,12050.585607689714,1.7859761969608114,cloud,7.0,154.81686659435218,-0.18005593728379332,12000.0,2
903569,903569,12050.150721616485,2.095268838825486,cloud,7.0,11946.462670916262,2.37437389696246,cloud,7.0,-103.68805070022245,0.2791050581369743,12000.0,2
904585,904585,12014.085069670436,1.856577245151584,cloud,7.0,4706.785928487992,2.0056078712234604,cloud,6.0,-7307.299141182444,0.14903062607187634,12000.0,2
905104,905104,11963.8967786473,2.1498428897419277,cloud,7.0,12068.090105040284,1.98830586371886,cloud,7.0,104.19332639298409,-0.16153702602306774,12000.0,2
905105,905105,12068.090105040284,1.98830586371886,cloud,7.0,12437.43916110002,1.8602384587133,cloud,7.0,369.3490560597347,-0.1280674050055599,12000.0,2
905363,905363,11929.692627397108,1.8706941205633785,cloud,7.0,11819.125961636071,1.576524910317821,cloud,7.0,-110.56666576103635,-0.29416921024555753,12000.0,2
905914,905914,11937.427381430496,2.044538271154183,cloud,7.0,12663.113131395556,2.628963905630457,cloud,7.0,725.6857499650596,0.5844256344762742,12000.0,2
905918,905918,12014.551282999526,1.971705001987689,cloud,7.0,11980.48810868852,2.486749713823528,cloud,7.0,-34.06317431100615,0.515044711835839,12000.0,2
905921,905921,11955.34144855544,2.122659070139952,cloud,7.0,12208.633185232033,2.8955891772661646,cloud,7.0,253.29173667659234,0.7729301071262125,12000.0,2
905923,905923,12005.351973137433,2.119043072969402,cloud,7.0,11665.922402441336,0.8484338667742328,cloud,4.0,-339.42957069609656,-1.2706092061951693,12000.0,2
906070,906070,11897.143371183703,1.931195345810828,cloud,7.0,12614.195148562594,1.739953332547468,cloud,7.0,717.0517773788906,-0.19124201326335988,12000.0,2
906115,906115,12060.734431340248,2.0624554768874885,cloud,7.0,11265.276292560922,1.817249457925528,cloud,7.0,-795.458138779326,-0.24520601896196048,12000.0,2
906938,906938,11958.987847777118,1.951572767213668,cloud,7.0,11575.928313148295,1.344054714077618,cloud,7.0,-383.0595346288228,-0.60751805313605,12000.0,2
906949,906949,11974.430507373809,2.023981278513683,cloud,7.0,11188.84420419841,2.574722794788749,cloud,7.0,-785.5863031753979,0.5507415162750662,12000.0,2
907863,907863,11979.401280907416,1.973097845270744,cloud,7.0,11227.83906522304,3.619480755488995,cloud,10.0,-751.5622156843765,1.6463829102182512,12000.0,2
907935,907935,11962.988228238604,1.944352233997218,cloud,7.0,12042.35811123824,2.087704755297674,cloud,7.0,79.36988299963559,0.14335252130045628,12000.0,2
907936,907936,12042.35811123824,2.087704755297674,cloud,7.0,11939.94172429561,2.428458868602493,cloud,7.0,-102.4163869426302,0.34075411330481886,12000.0,2
907939,907939,11852.12128536337,2.0134368713628183,cloud,7.0,12569.985779913,3.340153889729434,cloud,10.0,717.8644945496308,1.3267170183666157,12000.0,2
908567,908567,12002.693068460729,1.8693198235987232,cloud,7.0,12011.501765026263,0.7206285529063856,cloud,4.0,8.808696565534774,-1.1486912706923376,12000.0,2
909255,909255,11985.088395778792,1.8715598706217944,cloud,7.0,12621.174322685418,2.2851874650217283,cloud,7.0,636.0859269066259,0.4136275943999339,12000.0,2
909378,909378,12011.672389040032,1.9014422276666096,cloud,7.0,12028.395646281506,1.2425569153734175,cloud,4.0,16.72325724147413,-0.6588853122931921,12000.0,2
910537,910537,11998.039285102486,2.023834971308021,cloud,7.0,5306.669910433569,1.4578770085255075,cloud,6.0,-6691.369374668917,-0.5659579627825135,12000.0,2
910661,910661,11921.61807383398,2.148748414278689,cloud,7.0,12712.679667274711,1.4060049931676692,cloud,7.0,791.0615934407306,-0.7427434211110198,12000.0,2
911140,911140,11867.594898408275,1.8719492518150047,cloud,7.0,11509.1245849734,2.3557024154134383,cloud,7.0,-358.4703134348747,0.48375316359843357,12000.0,2
911151,911151,11850.456365530066,1.886769385490632,cloud,7.0,11897.388392268787,1.74657810086059,cloud,7.0,46.932026738721106,-0.14019128463004193,12000.0,2
911895,911895,11888.337445225345,2.139460247703997,cloud,7.0,12483.419548267637,1.7590083119004605,cloud,7.0,595.0821030422921,-0.38045193580353653,12000.0,2
913685,913685,11869.29293764058,1.923336331157413,cloud,7.0,11672.699084420652,1.874403463121684,cloud,7.0,-196.59385321992704,-0.04893286803572905,12000.0,2
914079,914079,12004.297034878378,2.072908023472868,cloud,7.0,7940.843857270931,0.8370874988482666,cloud,3.0,-4063.4531776074473,-1.2358205246246015,12000.0,2
915163,915163,12146.127214000491,2.068543738089514,cloud,7.0,12084.40575146725,2.2893615917101955,cloud,7.0,-61.72146253324172,0.22081785362068151,12000.0,2
915230,915230,12120.562424493684,2.1499074254370174,cloud,7.0,11874.240613482554,1.1647959567307749,cloud,4.0,-246.3218110111302,-0.9851114687062426,12000.0,2
916417,916417,11958.2124812436,2.129225417438064,cloud,7.0,12056.874015935073,1.8743124785226648,cloud,7.0,98.66153469147321,-0.25491293891539923,12000.0,2
916418,916418,12056.874015935073,1.8743124785226648,cloud,7.0,11319.962228784774,1.7087211623091108,cloud,7.0,-736.9117871502986,-0.16559131621355405,12000.0,2
916606,916606,11952.460318913734,1.91930272765008,cloud,7.0,4705.879862869102,1.8206250744496737,cloud,6.0,-7246.580456044632,-0.09867765320040633,12000.0,2
917259,917259,12091.702371428564,1.8782615535761256,cloud,7.0,12043.2291537786,0.9425397960919092,cloud,4.0,-48.47321764996377,-0.9357217574842164,12000.0,2
917413,917413,12070.286034129947,1.9015821989380204,cloud,7.0,12255.196664406423,1.5628022910795445,cloud,7.0,184.91063027647579,-0.3387799078584759,12000.0,2
917660,917660,11883.909738000504,2.114269013110025,cloud,7.0,12410.743383445517,1.6684312222593407,cloud,7.0,526.8336454450127,-0.4458377908506841,12000.0,2
917906,917906,11981.71666042298,2.0291558230595874,cloud,7.0,11413.098323163364,2.886964014388017,cloud,7.0,-568.618337259617,0.8578081913284294,12000.0,2
918272,918272,11926.721420461992,1.939566904997972,cloud,7.0,12274.606964619405,1.6732701770923903,cloud,7.0,347.88554415741237,-0.2662967279055817,12000.0,2
918706,918706,12062.659325623346,2.0677687249557253,cloud,7.0,11628.763513247262,1.5881950791493815,cloud,7.0,-433.895812376084,-0.47957364580634376,12000.0,2
918830,918830,11914.464110464967,1.925494686567804,cloud,7.0,12567.73595433697,0.7709382819058255,cloud,4.0,653.2718438720021,-1.1545564046619785,12000.0,2
918965,918965,11955.802338075318,1.956067052995524,cloud,7.0,11523.973571365128,2.1121595249771628,cloud,7.0,-431.8287667101904,0.15609247198163878,12000.0,2
920867,920867,11860.279410272602,2.1288734869394754,cloud,7.0,11675.174273476106,2.291994929543808,cloud,7.0,-185.10513679649557,0.1631214426043326,12000.0,2
921499,921499,12076.810321135912,2.0536268161774447,cloud,7.0,12321.770382161918,2.5690628313555823,cloud,7.0,244.96006102600586,0.5154360151781376,12000.0,2
922187,922187,11870.930790673348,2.0285097657307056,cloud,7.0,10252.515736367131,2.3413772674734434,cloud,7.0,-1618.415054306217,0.3128675017427378,12000.0,2
922536,922536,12098.869680465592,2.0606753168331986,cloud,7.0,6067.194449962786,2.424217603494168,cloud,6.0,-6031.675230502806,0.36354228666096944,12000.0,2
922635,922635,12024.683813330666,1.8804284603321952,cloud,7.0,7067.0247634698535,2.1062038709867976,cloud,6.0,-4957.659049860813,0.22577541065460238,12000.0,2
922981,922981,12036.577322273424,2.137798758461213,cloud,7.0,11796.673740579892,2.191798304369477,cloud,7.0,-239.90358169353203,0.05399954590826406,12000.0,2
925050,925050,11998.756926761169,1.9276594276619947,cloud,7.0,11122.97429883726,1.6489952534029664,cloud,7.0,-875.7826279239089,-0.27866417425902834,12000.0,2
925274,925274,12039.624895375486,1.9008982588624184,cloud,7.0,11834.624233868351,1.313068410609751,cloud,7.0,-205.00066150713428,-0.5878298482526674,12000.0,2
926562,926562,11866.445351470324,2.011626135107497,cloud,7.0,11378.241441995666,1.5885512160299384,cloud,7.0,-488.20390947465785,-0.42307491907755845,12000.0,2
926748,926748,11995.405491831356,2.003585959595278,cloud,7.0,12543.73911584623,0.9932821865904734,cloud,4.0,548.3336240148747,-1.0103037730048046,12000.0,2
